F0(MHZ),W0(J),Q0,M,ISYM:  _2.45178E+03  _1.00000E+00  _1.91650E+04   _1   _0

  R(CM) Z(CM) ER,EZ,EF(MV/M); HR,HZ,HF(KA/M) 

            0.1          6.203      -0.001276     2.328e-005       0.001281        0.01345      -0.002372       -0.01366
            0.1          6.342     -0.0008906      1.59e-005      0.0008977        0.01125      -0.001679       -0.01128
            0.1          6.482     -0.0005703     7.498e-006      0.0005776       0.009574      -0.001096      -0.009504
            0.1          6.621      -0.000315    -1.933e-006      0.0003213       0.008434     -0.0006213      -0.008344
            0.1          6.761      -0.000125    -1.239e-005      0.0001288       0.007827     -0.0002561      -0.007795
            0.1            6.9     -4.61e-017    -2.387e-005              0       0.007754     4.545e-016      -0.007858
            0.2           -6.9    -4.891e-010    -5.766e-005     3.053e-010       0.006927    -1.812e-008      -0.007739
            0.2         -6.761      0.0001394    -3.124e-005     -0.0001239        0.00719      0.0005966      -0.007567
            0.2         -6.621       0.000344    -6.888e-006     -0.0003103       0.007968       0.001411      -0.008064
            0.2         -6.482      0.0006138     1.541e-005      -0.000559        0.00926       0.002443      -0.009231
            0.2         -6.342      0.0009488     3.565e-005       -0.00087        0.01107       0.003692       -0.01107
            0.2         -6.203       0.001349     5.383e-005      -0.001244        0.01339       0.005159       -0.01357
            0.2         -6.064       0.001814     6.995e-005      -0.001679        0.01622       0.006844       -0.01675
            0.2         -5.924       0.002345     8.401e-005      -0.002178        0.01957       0.008746       -0.02059
            0.2         -5.785       0.002894     8.703e-005      -0.002702        0.02328         0.0106       -0.02476
            0.2         -5.645        0.00333     1.719e-005      -0.003188        0.02804        0.01135       -0.02883
            0.2         -5.506       0.004211    -4.975e-005      -0.004099        0.03655        0.01388       -0.03727
            0.2         -5.367       0.005536     -0.0001138      -0.005436        0.04881         0.0182       -0.05007
            0.2         -5.227       0.007305     -0.0001749      -0.007197        0.06483         0.0243       -0.06723
            0.2         -5.088       0.009518     -0.0002331      -0.009383        0.08461        0.03218       -0.08876
            0.2         -4.948        0.01218     -0.0002884       -0.01199         0.1081        0.04184        -0.1146
            0.2         -4.809        0.01528     -0.0003407       -0.01503         0.1354        0.05329        -0.1449
            0.2          -4.67        0.01844     -0.0003463       -0.01811         0.1654        0.06476        -0.1761
            0.2          -4.53        0.02227     -0.0001937       -0.02176         0.2073         0.0778        -0.2127
            0.2         -4.391        0.02923    -4.223e-005       -0.02829         0.2725         0.1026        -0.2758
            0.2         -4.252        0.03929      0.0001081       -0.03772         0.3611         0.1393        -0.3653
            0.2         -4.112        0.05247      0.0002574       -0.05004         0.4731         0.1877        -0.4812
            0.2         -3.973        0.06876      0.0004055       -0.06525         0.6085         0.2479        -0.6236
            0.2         -3.833        0.08817      0.0005526       -0.08335         0.7673         0.3199        -0.7924
            0.2         -3.694         0.1107      0.0006985        -0.1043         0.9495         0.4038        -0.9877
            0.2         -3.555         0.1323      0.0002764        -0.1259          1.133         0.4815         -1.184
            0.2         -3.415         0.1587      -0.002009        -0.1542          1.397         0.5694         -1.456
            0.2         -3.276         0.2031      -0.005338        -0.1985          1.837         0.7224         -1.909
            0.2         -3.136         0.2657      -0.009711        -0.2587          2.455         0.9405         -2.543
            0.2         -2.997         0.3464       -0.01513        -0.3348           3.25          1.224         -3.357
            0.2         -2.858         0.4452       -0.02159        -0.4269          4.222          1.572         -4.353
            0.2         -2.718         0.5622       -0.02909        -0.5349          5.371          1.985          -5.53
            0.2         -2.579         0.6972       -0.03764        -0.6588          6.698          2.463         -6.888
            0.2         -2.439         0.8619       -0.01873        -0.8221          8.105          3.226         -8.395
            0.2           -2.3          1.081      -0.005114         -1.045          10.16          4.358         -10.61
            0.2         -2.161          1.349       -0.05008         -1.301          13.23          5.581         -13.79
            0.2         -2.021          1.665        -0.1536         -1.592          17.32          6.895         -17.94
            0.2         -1.882          2.029        -0.3158         -1.917          22.42            8.3         -23.06
            0.2         -1.742          2.442        -0.5365         -2.276          28.53          9.795         -29.15
            0.2         -1.603          2.902        -0.8158         -2.669          35.66          11.38         -36.21
            0.2         -1.464          3.411         -1.154         -3.097           43.8          13.06         -44.25
            0.2         -1.324          3.797         -1.597         -3.435          52.75          14.35         -53.16
            0.2         -1.185           3.91         -2.142         -3.551          62.26          14.66         -62.51
            0.2         -1.045          3.833          -2.74         -3.502          72.23          14.12         -72.12
            0.2        -0.9061          3.581          -3.31         -3.296          81.64          12.85         -81.18
            0.2        -0.7667          3.172         -3.821         -2.947          90.14          10.99         -89.41
            0.2        -0.6273          2.668         -4.225         -2.501          97.16          8.917         -96.27
            0.2        -0.4879          2.092         -4.522         -1.979          102.6          6.747         -101.7
            0.2        -0.3485          1.497         -4.721         -1.427          106.6          4.683         -105.7
            0.2        -0.2091          0.895         -4.837        -0.8577          109.2           2.74         -108.2
            0.2        -0.0697         0.2987         -4.892        -0.2873          110.4         0.8935         -109.5
            0.2         0.0697        -0.2944         -4.892         0.2838          110.4        -0.8998         -109.5
            0.2         0.2091         -0.891         -4.837         0.8546          109.2         -2.746         -108.2
            0.2         0.3485         -1.494         -4.721          1.425          106.6          -4.69         -105.7
            0.2         0.4879         -2.089         -4.521          1.977          102.6         -6.755         -101.7
            0.2         0.6273         -2.667         -4.224          2.501          97.14         -8.926         -96.26
            0.2         0.7667         -3.173          -3.82          2.948          90.12            -11          -89.4
            0.2         0.9061         -3.584         -3.309          3.299          81.62         -12.86         -81.17
            0.2          1.045         -3.838         -2.739          3.506          72.22         -14.14         -72.11
            0.2          1.185         -3.917         -2.142          3.557          62.25         -14.68         -62.51
            0.2          1.324         -3.806         -1.596          3.443          52.75         -14.37         -53.16
            0.2          1.464         -3.421         -1.154          3.105          43.81         -13.08         -44.26
            0.2          1.603         -2.911        -0.8159          2.678          35.68          -11.4         -36.23
            0.2          1.742          -2.45        -0.5366          2.284          28.56         -9.816         -29.18
            0.2          1.882         -2.037         -0.316          1.924          22.45         -8.318         -23.09
            0.2          2.021         -1.672        -0.1538          1.599          17.35         -6.912         -17.97
            0.2          2.161         -1.355       -0.05025          1.307          13.26         -5.596         -13.81
            0.2            2.3         -1.086      -0.005211          1.049          10.19          -4.37         -10.63
            0.2          2.439        -0.8655       -0.01872         0.8255          8.125         -3.236         -8.414
            0.2          2.579        -0.6998       -0.03763         0.6613          6.714          -2.47         -6.904
            0.2          2.718        -0.5643       -0.02909         0.5369          5.385         -1.991         -5.543
            0.2          2.858        -0.4469       -0.02159         0.4285          4.233         -1.576         -4.364
            0.2          2.997        -0.3478       -0.01513         0.3361          3.259         -1.227         -3.366
            0.2          3.136        -0.2668      -0.009711         0.2597          2.462        -0.9431         -2.549
            0.2          3.276        -0.2039      -0.005338         0.1992          1.842        -0.7244         -1.914
            0.2          3.415        -0.1593      -0.002009         0.1548          1.401         -0.571          -1.46
            0.2          3.555        -0.1328      0.0002764         0.1264          1.136        -0.4828         -1.187
            0.2          3.694        -0.1111      0.0006993         0.1047         0.9522        -0.4049        -0.9904
            0.2          3.833        -0.0885       0.000553        0.08367         0.7695        -0.3208        -0.7946
            0.2          3.973       -0.06902      0.0004057        0.06549         0.6103        -0.2486        -0.6253
            0.2          4.112       -0.05266      0.0002573        0.05022         0.4745        -0.1882        -0.4826
            0.2          4.252       -0.03944      0.0001078        0.03786         0.3622        -0.1397        -0.3663
            0.2          4.391       -0.02934    -4.266e-005         0.0284         0.2733        -0.1029        -0.2766
            0.2           4.53       -0.02236     -0.0001942        0.02184         0.2079       -0.07803        -0.2133
            0.2           4.67       -0.01851     -0.0003468        0.01819         0.1659       -0.06495        -0.1766
            0.2          4.809       -0.01534     -0.0003411        0.01509         0.1358       -0.05345        -0.1453
            0.2          4.948       -0.01223     -0.0002885        0.01204         0.1085       -0.04197         -0.115
            0.2          5.088      -0.009558     -0.0002331       0.009422        0.08487       -0.03228       -0.08903
            0.2          5.227      -0.007335     -0.0001748       0.007226        0.06504       -0.02438       -0.06744
            0.2          5.367      -0.005558     -0.0001136       0.005457        0.04897       -0.01826       -0.05023
            0.2          5.506      -0.004228     -4.96e-005       0.004115        0.03667       -0.01393       -0.03739
            0.2          5.645      -0.003343     1.732e-005         0.0032        0.02813       -0.01138       -0.02893
            0.2          5.785      -0.002904     8.711e-005       0.002711        0.02336       -0.01063       -0.02484
